x,y,distance,correlation_function
53.8207063031644,7.504577357765148e-13,53.8207063031644,1.279830480357577e-29
54.57874442011037,7.504577357765148e-13,54.57874442011037,-3.1423221489653586e-29
55.33678253705634,7.504577357765148e-13,55.33678253705634,-5.191261329964005e-29
56.094820654002305,7.504577357765148e-13,56.094820654002305,-4.7177485722829405e-29
56.852858770948274,7.504577357765148e-13,56.852858770948274,-2.5716883216941044e-29
57.610896887894235,7.504577357765148e-13,57.610896887894235,-1.348186834489834e-31
58.3689350048402,7.504577357765148e-13,58.3689350048402,1.8745001792924684e-29
59.12697312178617,7.504577357765148e-13,59.12697312178617,2.552419950373601e-29
59.88501123873214,7.504577357765148e-13,59.88501123873214,2.0842000588476773e-29
60.6430493556781,7.504577357765148e-13,60.6430493556781,9.526782689045937e-30
