kx,ky,norm,spectrum
261579107850.6327,8.973390954232555,261579107850.6327,5.710684962247232e-40
362257341503.70966,8.973390954232555,362257341503.70966,1.7223371848081187e-40
501685255185.86206,8.973390954232555,501685255185.86206,4.965556455187225e-41
694777072636.1584,8.973390954232555,694777072636.1584,1.3938925933772302e-41
962187299050.7479,8.973390954232555,962187299050.7479,3.8548762089395496e-42
1332520077183.663,8.973390954232555,1332520077183.663,1.05750640632081e-42
0.013325200771836652,12.427126837705726,12.42713398179168,6.5590832212176265e-19
0.0184538889450037,12.427126837705726,12.427140539417872,6.55907952394154e-19
0.025556539299151682,12.427126837705726,12.427153116346755,6.559072432909456e-19
0.035392902975387074,12.427126837705726,12.427177237732106,6.559058832989155e-19
0.04901514897467922,12.427126837705726,12.427223500253584,6.559032749720263e-19
0.06788041180687363,12.427126837705726,12.427312227136365,6.558982724931665e-19
0.09400665719594305,12.427126837705726,12.42748239556279,6.5588867840114095e-19
0.13018853837095729,12.427126837705726,12.427808756814256,6.558702785789363e-19
0.18029633250162708,12.427126837705726,12.428434664427353,6.558349922596277e-19
0.24968993369380155,12.427126837705726,12.42963501086874,6.557673268888021e-19
0.3457921862467856,12.427126837705726,12.431936843327964,6.5563758984157015e-19
0.47888288606766527,12.427126837705726,12.436350359289273,6.553889094138952e-19
0.6631983824088742,12.427126837705726,12.444810707072072,6.549124901470694e-19
0.9184544013285121,12.427126837705726,12.461020822057302,6.540006961640125e-19
1.2719549831465753,12.427126837705726,12.492051509643135,6.522590423301308e-19
1.7615131211862156,12.427126837705726,12.551350919982164,6.489445311430154e-19
2.439495514562274,12.427126837705726,12.664304947607484,6.426809445359922e-19
3.3784240911937773,12.427126837705726,12.878168766574868,6.310001270130679e-19
4.678733480682994,12.427126837705726,13.278705826385716,6.097454425543019e-19
6.479514232782098,12.427126837705726,14.014905855311754,5.7274436890100275e-19
8.973390954232555,12.427126837705726,15.328249301793358,5.130351774146458e-19
12.427126837705726,12.427126837705726,17.57461131521411,4.275492226590309e-19
17.2101585931217,12.427126837705726,21.227883555381272,3.2400468471785504e-19
23.834114085141398,12.427126837705726,26.87933175627626,2.2124175925297366e-19
33.00753977075904,12.427126837705726,35.26940831880605,1.3756301690776445e-19
45.71169198176544,12.427126837705726,47.37079548916426,7.972828349756609e-20
63.305499238901554,12.427126837705726,64.5137172648344,4.4138157337056787e-20
87.67092313023997,12.427126837705726,88.54729947293069,2.3779525704109264e-20
121.41426661058928,12.427126837705726,122.04858712016163,1.2617595953891644e-20
168.14496312178744,12.427126837705726,168.60356492277288,6.6399572452621976e-21
232.86166784588858,12.427126837705726,233.19303127111104,3.47893465064903e-21
322.4869502198183,12.427126837705726,322.726302838055,1.8185357380473893e-21
446.60778231180035,12.427126837705726,446.7806449510821,9.494458961138814e-22
618.5010310820534,12.427126837705726,618.6258634514109,4.953850727033848e-22
856.553648638595,12.427126837705726,856.6437920615138,2.5838758666967737e-22
1186.229474367285,12.427126837705726,1186.2945668505465,1.3474890720577916e-22
1642.7930323969724,12.427126837705726,1642.8400350531638,7.026510055122675e-23
2275.0816815873786,12.427126837705726,2275.115621540122,3.6638160122738235e-23
3150.7296146382187,12.427126837705726,3150.754122117392,1.910367776936154e-23
4363.402503259535,12.427126837705726,4363.420199675137,9.960812270278857e-24
6042.816659670046,12.427126837705726,6042.829437926184,5.193613521154907e-24
8368.614436808886,12.427126837705726,8368.623663748273,2.7079646566129706e-24
11589.580080986652,12.427126837705726,11589.586743585123,1.4119378062091e-24
16050.251504336298,12.427126837705726,16050.256315272072,7.361863008299483e-25
22227.774565799373,12.427126837705726,22227.778039684465,3.8384835359787616e-25
30782.942062590886,12.427126837705726,30782.94457101706,2.0013890575512579e-25
42630.87693388937,12.427126837705726,42630.878745176036,1.0435260657507771e-25
59038.920466312746,12.427126837705726,59038.92177420827,5.440953969860081e-26
81762.19633560325,12.427126837705726,81762.19728000964,2.836918021976056e-26
113231.35140040713,12.427126837705726,113231.35208234495,1.4791714385145684e-26
156812.55536893423,12.427126837705726,156812.55586134852,7.712412223023275e-27
217167.57079388437,12.427126837705726,217167.5711494473,4.021258147756026e-27
300752.4091011643,12.427126837705726,300752.4093579095,2.0966873372056202e-27
416507.9125280775,12.427126837705726,416507.9127134683,1.0932145170208009e-27
576816.1316378454,12.427126837705726,576816.1317717126,5.700029556803777e-28
798824.7995053872,12.427126837705726,798824.7996020501,2.9720001362867837e-28
1106281.5779664528,12.427126837705726,1106281.5780362512,1.5496033345384784e-28
1532074.2802498506,12.427126837705726,1532074.2803002507,8.079644629797942e-29
2121748.7906810977,12.427126837705726,2121748.7907174905,4.212733406123033e-29
2938380.9837356745,12.427126837705726,2938380.983761953,2.1965226890222135e-29
4069323.778338462,12.427126837705726,4069323.7783574373,1.1452687500412876e-29
5635551.041409965,12.427126837705726,5635551.041423666,5.9714407496403745e-30
7804597.832543217,12.427126837705726,7804597.83255311,3.1135141508941266e-30
10808481.172499228,12.427126837705726,10808481.172506373,1.6233888536484966e-30
14968518.271261469,12.427126837705726,14968518.271266628,8.464362886461287e-31
20729696.953830205,12.427126837705726,20729696.95383393,4.413325773149036e-31
28708274.79448445,12.427126837705726,28708274.79448714,2.3011116647666376e-31
39757698.5091118,12.427126837705726,39757698.509113744,1.1998014780525153e-31
55059894.8232555,12.427126837705726,55059894.8232569,6.255774339337848e-32
76251697.95110668,12.427126837705726,76251697.9511077,3.261765414133819e-32
105599937.28812924,12.427126837705726,105599937.28812997,1.7006866790980853e-32
146243913.970378,12.427126837705726,146243913.97037855,8.86738932828847e-33
202531203.35687476,12.427126837705726,202531203.35687515,4.623459033250526e-33
280482703.31093717,12.427126837705726,280482703.31093746,2.4106702600649203e-33
388436673.2270269,12.427126837705726,388436673.2270271,1.2569203597983159e-33
537940654.9016855,12.427126837705726,537940654.9016856,6.5535420563207656e-34
744986681.5920397,12.427126837705726,744986681.5920398,3.416971143881264e-34
1031721902.2067636,12.427126837705726,1031721902.2067637,1.7815604727765581e-34
1428817601.434705,12.427126837705726,1428817601.434705,9.288559977129276e-35
1978750023.434608,12.427126837705726,1978750023.434608,4.842551858978473e-35
2740343939.8498983,12.427126837705726,2740343939.8498983,2.5243996986219913e-35
3795064975.229904,12.427126837705726,3795064975.229904,1.315713542402698e-35
5255733762.750127,12.427126837705726,5255733762.750127,6.855041562221022e-36
7278594059.707297,12.427126837705726,7278594059.707297,3.569135645837826e-36
10080025716.19705,12.427126837705726,10080025716.19705,1.8558826601043012e-36
13959690237.661016,12.427126837705726,13959690237.661016,9.62631190874886e-37
19332584759.01686,12.427126837705726,19332584759.01686,4.969646018444283e-37
26773433156.579384,12.427126837705726,26773433156.579384,2.54305575676478e-37
37078162693.97167,12.427126837705726,37078162693.97167,1.2803476004587634e-37
51349042191.20595,12.427126837705726,51349042191.20595,6.262639453655862e-38
71112588714.73018,12.427126837705726,71112588714.73018,2.918919956858191e-38
98482854945.56766,12.427126837705726,98482854945.56766,1.26461167833015e-38
136387563630.07649,12.427126837705726,136387563630.07649,4.979134965899494e-39
188881278098.90704,12.427126837705726,188881278098.90704,1.7665187913985323e-39
261579107850.6327,12.427126837705726,261579107850.6327,5.710684962247232e-40
362257341503.70966,12.427126837705726,362257341503.70966,1.7223371848081187e-40
501685255185.86206,12.427126837705726,501685255185.86206,4.965556455187225e-41
694777072636.1584,12.427126837705726,694777072636.1584,1.3938925933772302e-41
962187299050.7479,12.427126837705726,962187299050.7479,3.8548762089395496e-42
1332520077183.663,12.427126837705726,1332520077183.663,1.05750640632081e-42
0.013325200771836652,17.2101585931217,17.210163751730438,4.401279712850468e-19
0.0184538889450037,17.2101585931217,17.210168486868973,4.401278048082849e-19
0.025556539299151682,17.2101585931217,17.210177568436116,4.401274855211473e-19
0.035392902975387074,17.2101585931217,17.21019498605352,4.401268731583659e-19
0.04901514897467922,17.2101585931217,17.21022839143135,4.401256987062716e-19
0.06788041180687363,17.2101585931217,17.21029245976685,4.401234462300864e-19
0.09400665719594305,17.2101585931217,17.210415336417594,4.401191262474085e-19
0.13018853837095729,17.2101585931217,17.210651000352193,4.401108411455917e-19
0.18029633250162708,17.2101585931217,17.2111029736015,4.400949519365887e-19
0.24968993369380155,17.2101585931217,17.211969784524626,4.400644810696485e-19
0.3457921862467856,17.2101585931217,17.213632127952256,4.400060524862556e-19
0.47888288606766527,17.2101585931217,17.216819904354267,4.3989403511002e-19
0.6631983824088742,17.2101585931217,17.22293212245901,4.396793553492218e-19
0.9184544013285121,17.2101585931217,17.234648742800662,4.392682046042483e-19
1.2719549831465753,17.2101585931217,17.257097910122436,4.384818021430312e-19
1.7615131211862156,17.2101585931217,17.300071886455036,4.369814046349254e-19
2.439495514562274,17.2101585931217,17.382194831665252,4.341323212282236e-19
3.3784240911937773,17.2101585931217,17.5386233251176,4.287707065831556e-19
4.678733480682994,17.2101585931217,17.834800413339778,4.18849605602288e-19
6.479514232782098,17.2101585931217,18.389498728709995,4.010519154804057e-19
8.973390954232555,17.2101585931217,19.409052115389443,3.7083085658296185e-19
12.427126837705726,17.2101585931217,21.227883555381272,3.2400468471785504e-19
17.2101585931217,17.2101585931217,24.338839692984575,2.6083520720041646e-19
23.834114085141398,17.2101585931217,29.39820662938364,1.8984678484432085e-19
33.00753977075904,17.2101585931217,37.224820221441504,1.2473713490947521e-19
45.71169198176544,17.2101585931217,48.844122907840195,7.52441850335579e-20
63.305499238901554,17.2101585931217,65.60316907502995,4.272847463290447e-20
87.67092313023997,17.2101585931217,89.34416780802677,2.3364242208482318e-20
121.41426661058928,17.2101585931217,122.62794826379367,1.2499708850409886e-20
168.14496312178744,17.2101585931217,169.0234249505898,6.607165070204661e-21
232.86166784588858,17.2101585931217,233.49677922996997,3.4699115778240356e-21
322.4869502198183,17.2101585931217,322.94585091138725,1.8160671789222808e-21
446.60778231180035,17.2101585931217,446.93925849075384,9.48772575163189e-22
618.5010310820534,17.2101585931217,618.7404261953178,4.95201708382681e-22
856.553648638595,17.2101585931217,856.7265272856268,2.5833769256825492e-22
1186.229474367285,17.2101585931217,1186.354312765156,1.347353366839678e-22
1642.7930323969724,17.2101585931217,1642.8831780899213,7.02614103816926e-23
2275.0816815873786,17.2101585931217,2275.1467749253575,3.663715678949223e-23
3150.7296146382187,17.2101585931217,3150.7766176162186,1.9103404986205093e-23
4363.402503259535,17.2101585931217,4363.4364433334395,9.960738109196357e-24
6042.816659670046,17.2101585931217,6042.841167194836,5.193593359445295e-24
8368.614436808886,17.2101585931217,8368.632133241663,2.7079591754225742e-24
11589.580080986652,17.2101585931217,11589.592859249258,1.4119363160917907e-24
16050.251504336298,17.2101585931217,16050.260731278118,7.3618589572736925e-25
22227.774565799373,17.2101585931217,22227.78122839876,3.8384824346701807e-25
30782.942062590886,17.2101585931217,30782.946873527002,2.0013887581505938e-25
42630.87693388937,17.2101585931217,42630.88040777459,1.0435259843560349e-25
59038.920466312746,17.2101585931217,59038.92297473897,5.440953748581249e-26
81762.19633560325,17.2101585931217,81762.19814688995,2.836917961819447e-26
113231.35140040713,17.2101585931217,113231.35270830266,1.4791714221604627e-26
156812.55536893423,17.2101585931217,156812.5563133406,7.712412178563198e-27
217167.57079388437,17.2101585931217,217167.5714758222,4.021258135669159e-27
300752.4091011643,17.2101585931217,300752.4095935786,2.0966873339196984e-27
416507.9125280775,17.2101585931217,416507.9128836404,1.0932145161274946e-27
576816.1316378454,17.2101585931217,576816.1318945907,5.700029554375242e-28
798824.7995053872,17.2101585931217,798824.799690778,2.972000135626566e-28
1106281.5779664528,17.2101585931217,1106281.57810032,1.5496033343589922e-28
1532074.2802498506,17.2101585931217,1532074.2803465135,8.079644629309995e-29
2121748.7906810977,17.2101585931217,2121748.790750896,4.212733405990379e-29
2938380.9837356745,17.2101585931217,2938380.983786075,2.1965226889861502e-29
4069323.778338462,17.2101585931217,4069323.778374855,1.1452687500314837e-29
5635551.041409965,17.2101585931217,5635551.041436244,5.971440749613719e-30
7804597.832543217,17.2101585931217,7804597.832562191,3.1135141508868812e-30
10808481.172499228,17.2101585931217,10808481.17251293,1.6233888536465268e-30
14968518.271261469,17.2101585931217,14968518.271271363,8.464362886455932e-31
20729696.953830205,17.2101585931217,20729696.95383735,4.413325773147582e-31
28708274.79448445,17.2101585931217,28708274.79448961,2.3011116647662417e-31
39757698.5091118,17.2101585931217,39757698.509115525,1.199801478052408e-31
55059894.8232555,17.2101585931217,55059894.82325819,6.255774339337554e-32
76251697.95110668,17.2101585931217,76251697.95110862,3.261765414133741e-32
105599937.28812924,17.2101585931217,105599937.28813064,1.7006866790980634e-32
146243913.970378,17.2101585931217,146243913.97037902,8.867389328288412e-33
202531203.35687476,17.2101585931217,202531203.3568755,4.623459033250509e-33
280482703.31093717,17.2101585931217,280482703.3109377,2.410670260064916e-33
388436673.2270269,17.2101585931217,388436673.22702724,1.2569203597983148e-33
537940654.9016855,17.2101585931217,537940654.9016858,6.553542056320759e-34
744986681.5920397,17.2101585931217,744986681.59204,3.4169711438812623e-34
1031721902.2067636,17.2101585931217,1031721902.2067637,1.7815604727765581e-34
1428817601.434705,17.2101585931217,1428817601.434705,9.288559977129276e-35
1978750023.434608,17.2101585931217,1978750023.4346082,4.842551858978471e-35
2740343939.8498983,17.2101585931217,2740343939.8498983,2.5243996986219913e-35
3795064975.229904,17.2101585931217,3795064975.229904,1.315713542402698e-35
5255733762.750127,17.2101585931217,5255733762.750127,6.855041562221022e-36
7278594059.707297,17.2101585931217,7278594059.707297,3.569135645837826e-36
10080025716.19705,17.2101585931217,10080025716.19705,1.8558826601043012e-36
13959690237.661016,17.2101585931217,13959690237.661016,9.62631190874886e-37
19332584759.01686,17.2101585931217,19332584759.01686,4.969646018444283e-37
26773433156.579384,17.2101585931217,26773433156.579384,2.54305575676478e-37
37078162693.97167,17.2101585931217,37078162693.97167,1.2803476004587634e-37
51349042191.20595,17.2101585931217,51349042191.20595,6.262639453655862e-38
71112588714.73018,17.2101585931217,71112588714.73018,2.918919956858191e-38
98482854945.56766,17.2101585931217,98482854945.56766,1.26461167833015e-38
136387563630.07649,17.2101585931217,136387563630.07649,4.979134965899494e-39
188881278098.90704,17.2101585931217,188881278098.90704,1.7665187913985323e-39
261579107850.6327,17.2101585931217,261579107850.6327,5.710684962247232e-40
362257341503.70966,17.2101585931217,362257341503.70966,1.7223371848081187e-40
501685255185.86206,17.2101585931217,501685255185.86206,4.965556455187225e-41
694777072636.1584,17.2101585931217,694777072636.1584,1.3938925933772302e-41
962187299050.7479,17.2101585931217,962187299050.7479,3.8548762089395496e-42
1332520077183.663,17.2101585931217,1332520077183.663,1.05750640632081e-42
0.013325200771836652,23.834114085141398,23.834117810074517,2.698593771648193e-19
0.0184538889450037,23.834114085141398,23.834121229228334,2.698593145797453e-19
0.025556539299151682,23.834114085141398,23.83412778685716,2.698591945472706e-19
0.035392902975387074,23.834114085141398,23.834140363795726,2.6985896433605453e-19
0.04901514897467922,23.834114085141398,23.83416448521669,2.6985852281269994e-19
0.06788041180687363,23.834114085141398,23.83421074786918,2.6985767601457e-19
0.09400665719594305,23.834114085141398,23.834299475233852,2.698560519466174e-19
0.13018853837095729,23.834114085141398,23.834469645432826,2.698529371847231e-19
0.18029633250162708,23.834114085141398,23.83479601320408,2.6984696355211426e-19
0.24968993369380155,23.834114085141398,23.835421944797275,2.698355074008342e-19
0.3457921862467856,23.834114085141398,23.836622379431294,2.69813538252338e-19
0.47888288606766527,23.834114085141398,23.838924536188795,2.69771413405284e-19
0.6631983824088742,23.834114085141398,23.84333924428299,2.696906585233666e-19
0.9184544013285121,23.834114085141398,23.85180397183524,2.69535913111608e-19
1.2719549831465753,23.834114085141398,23.86803015966519,2.6923962165322525e-19
1.7615131211862156,23.834114085141398,23.89911970553825,2.6867318011787726e-19
2.439495514562274,23.834114085141398,23.958633779685876,2.675934384470388e-19
3.3784240911937773,23.834114085141398,24.072364727286224,2.655466888195684e-19
4.678733480682994,23.834114085141398,24.28900041596606,2.6170755018740785e-19
6.479514232782098,23.834114085141398,24.699172028964075,2.5464666452111003e-19
8.973390954232555,23.834114085141398,25.467366166155426,2.421181780835962e-19
12.427126837705726,23.834114085141398,26.87933175627626,2.2124175925297366e-19
17.2101585931217,23.834114085141398,29.39820662938364,1.8984678484432085e-19
23.834114085141398,23.834114085141398,33.70652738635458,1.4923206502015523e-19
33.00753977075904,23.834114085141398,40.713175704454386,1.0581533512872599e-19
45.71169198176544,23.834114085141398,51.5521462022614,6.791803023047207e-20
63.305499238901554,23.834114085141398,67.64356013775517,4.0262245368122416e-20
87.67092313023997,23.834114085141398,90.85293477225699,2.2607037305822796e-20
121.41426661058928,23.834114085141398,123.73152036086354,1.2279667365775418e-20
168.14496312178744,23.834114085141398,169.82577430252098,6.545170424425066e-21
232.86166784588858,23.834114085141398,234.0782376603867,3.452736452906638e-21
322.4869502198183,23.834114085141398,323.36650731994973,1.8113514081200844e-21
446.60778231180035,23.834114085141398,447.24330762537744,9.474838746053544e-22
618.5010310820534,23.834114085141398,618.9600879247278,4.948504116289188e-22
856.553648638595,23.834114085141398,856.8851836683332,2.582420540563358e-22
1186.229474367285,23.834114085141398,1186.4688916494647,1.3470931728780783e-22
1642.7930323969724,23.834114085141398,1642.9659193928105,7.025433405212544e-23
2275.0816815873786,23.834114085141398,2275.2065231289835,3.6635232640120573e-23
3150.7296146382187,23.834114085141398,3150.8197615148542,1.9102881834387625e-23
4363.402503259535,23.834114085141398,4363.467597043182,9.960595877985168e-24
6042.816659670046,23.834114085141398,6042.86366281584,5.193554691533549e-24
8368.614436808886,23.834114085141398,8368.648376945965,2.707948663053353e-24
11589.580080986652,23.834114085141398,11589.604588535227,1.4119334581893131e-24
16050.251504336298,23.834114085141398,16050.26920077803,7.361851187782235e-25
22227.774565799373,23.834114085141398,22227.78734406535,3.838480322460918e-25
30782.942062590886,23.834114085141398,30782.951289533976,2.001388183927236e-25
42630.87693388937,23.834114085141398,42630.883596489235,1.0435258282482586e-25
59038.920466312746,23.834114085141398,59038.92527724904,5.440953324188357e-26
81762.19633560325,23.834114085141398,81762.19980948853,2.836917846444477e-26
113231.35140040713,23.834114085141398,113231.35390883338,1.4791713907947562e-26
156812.55536893423,23.834114085141398,156812.55718022093,7.712412093292751e-27
217167.57079388437,23.834114085141398,217167.5721017799,4.0212581124876365e-27
300752.4091011643,23.834114085141398,300752.4100455707,2.0966873276175973e-27
416507.9125280775,23.834114085141398,416507.91321001534,1.0932145144142123e-27
576816.1316378454,23.834114085141398,576816.1321302596,5.700029549717536e-28
798824.7995053872,23.834114085141398,798824.7998609501,2.9720001343603266e-28
1106281.5779664528,23.834114085141398,1106281.578223198,1.549603334014754e-28
1532074.2802498506,23.834114085141398,1532074.2804352413,8.079644628374153e-29
2121748.7906810977,23.834114085141398,2121748.790814965,4.212733405735961e-29
2938380.9837356745,23.834114085141398,2938380.9838323374,2.1965226889169852e-29
4069323.778338462,23.834114085141398,4069323.7784082606,1.1452687500126804e-29
5635551.041409965,23.834114085141398,5635551.041460365,5.9714407495626025e-30
7804597.832543217,23.834114085141398,7804597.832579609,3.113514150872984e-30
10808481.172499228,23.834114085141398,10808481.172525506,1.6233888536427492e-30
14968518.271261469,23.834114085141398,14968518.271280445,8.46436288644566e-31
20729696.953830205,23.834114085141398,20729696.953843907,4.41332577314479e-31
28708274.79448445,23.834114085141398,28708274.794494346,2.3011116647654824e-31
39757698.5091118,23.834114085141398,39757698.509118944,1.1998014780522015e-31
55059894.8232555,23.834114085141398,55059894.82326066,6.255774339336995e-32
76251697.95110668,23.834114085141398,76251697.95111041,3.2617654141335875e-32
105599937.28812924,23.834114085141398,105599937.28813192,1.7006866790980224e-32
146243913.970378,23.834114085141398,146243913.97037995,8.8673893282883e-33
202531203.35687476,23.834114085141398,202531203.35687616,4.62345903325048e-33
280482703.31093717,23.834114085141398,280482703.3109382,2.410670260064908e-33
388436673.2270269,23.834114085141398,388436673.22702765,1.2569203597983123e-33
537940654.9016855,23.834114085141398,537940654.9016861,6.553542056320753e-34
744986681.5920397,23.834114085141398,744986681.5920401,3.416971143881261e-34
1031721902.2067636,23.834114085141398,1031721902.2067639,1.7815604727765577e-34
1428817601.434705,23.834114085141398,1428817601.4347053,9.288559977129272e-35
1978750023.434608,23.834114085141398,1978750023.4346082,4.842551858978471e-35
2740343939.8498983,23.834114085141398,2740343939.8498983,2.5243996986219913e-35
3795064975.229904,23.834114085141398,3795064975.229904,1.315713542402698e-35
5255733762.750127,23.834114085141398,5255733762.750127,6.855041562221022e-36
7278594059.707297,23.834114085141398,7278594059.707297,3.569135645837826e-36
10080025716.19705,23.834114085141398,10080025716.19705,1.8558826601043012e-36
13959690237.661016,23.834114085141398,13959690237.661016,9.62631190874886e-37
19332584759.01686,23.834114085141398,19332584759.01686,4.969646018444283e-37
26773433156.579384,23.834114085141398,26773433156.579384,2.54305575676478e-37
37078162693.97167,23.834114085141398,37078162693.97167,1.2803476004587634e-37
51349042191.20595,23.834114085141398,51349042191.20595,6.262639453655862e-38
71112588714.73018,23.834114085141398,71112588714.73018,2.918919956858191e-38
98482854945.56766,23.834114085141398,98482854945.56766,1.26461167833015e-38
136387563630.07649,23.834114085141398,136387563630.07649,4.979134965899494e-39
188881278098.90704,23.834114085141398,188881278098.90704,1.7665187913985323e-39
261579107850.6327,23.834114085141398,261579107850.6327,5.710684962247232e-40
362257341503.70966,23.834114085141398,362257341503.70966,1.7223371848081187e-40
501685255185.86206,23.834114085141398,501685255185.86206,4.965556455187225e-41
694777072636.1584,23.834114085141398,694777072636.1584,1.3938925933772302e-41
962187299050.7479,23.834114085141398,962187299050.7479,3.8548762089395496e-42
1332520077183.663,23.834114085141398,1332520077183.663,1.05750640632081e-42
0.013325200771836652,33.00753977075904,33.007542460462204,1.549165796744667e-19
0.0184538889450037,33.00753977075904,33.007544929368144,1.5491655904957933e-19
0.025556539299151682,33.00753977075904,33.00754966450767,1.5491651949291152e-19
0.035392902975387074,33.00753977075904,33.00755874607846,1.549164436268289e-19
0.04901514897467922,33.00753977075904,33.007576163709274,1.549162981226985e-19
0.06788041180687363,33.00753977075904,33.00760956913643,1.549160190595985e-19
0.09400665719594305,33.00753977075904,33.00767363765336,1.5491548384442863e-19
0.13018853837095729,33.00753977075904,33.00779651497147,1.5491445736011007e-19
0.18029633250162708,33.00753977075904,33.008032181360846,1.5491248869336517e-19
0.24968993369380155,33.00753977075904,33.00848416363932,1.5490871310721797e-19
0.3457921862467856,33.00753977075904,33.00935100777216,1.5490147238674904e-19
0.47888288606766527,33.00753977075904,33.01101347333656,1.5488758722852472e-19
0.6631983824088742,33.00753977075904,33.01420169885483,1.548609637052884e-19
0.9184544013285121,33.00753977075904,33.02031556792817,1.5480992777873076e-19
1.2719549831465753,33.00753977075904,33.03203825375284,1.5471213951815894e-19
1.7615131211862156,33.00753977075904,33.05450968013821,1.545249356719325e-19
2.439495514562274,33.00753977075904,33.09756516851065,1.5416716022666984e-19
3.3784240911937773,33.00753977075904,33.17998539870381,1.5348559431305534e-19
4.678733480682994,33.00753977075904,33.33748983804125,1.5219513285940875e-19
6.479514232782098,33.00753977075904,33.63750565085148,1.4977989875822198e-19
8.973390954232555,33.00753977075904,34.20554672762507,1.4535585631676427e-19
12.427126837705726,33.00753977075904,35.26940831880605,1.3756301690776445e-19
17.2101585931217,33.00753977075904,37.224820221441504,1.2473713490947521e-19
23.834114085141398,33.00753977075904,40.713175704454386,1.0581533512872599e-19
33.00753977075904,33.00753977075904,46.67971040437675,8.19680236219842e-20
45.71169198176544,33.00753977075904,56.38312216926301,5.72308812296879e-20
63.305499238901554,33.00753977075904,71.39386469161622,3.624946041056272e-20
87.67092313023997,33.00753977075904,93.67864454733899,2.1284082713219823e-20
121.41426661058928,33.00753977075904,125.82099116723526,1.1878617075998487e-20
168.14496312178744,33.00753977075904,171.3540962596036,6.429468029183279e-21
232.86166784588858,33.00753977075904,235.1894003429729,3.420267383751099e-21
322.4869502198183,33.00753977075904,324.17176117576594,1.8023751721964862e-21
446.60778231180035,33.00753977075904,447.82586895263506,9.450220329787218e-22
618.5010310820534,33.00753977075904,619.3811614275021,4.941780487386458e-22
856.553648638595,33.00753977075904,857.1893902037098,2.580588259750202e-22
1186.229474367285,33.00753977075904,1186.6886127116093,1.3465944253035743e-22
1642.7930323969724,33.00753977075904,1643.124598128139,7.02407662746702e-23
2275.0816815873786,33.00753977075904,2275.3211104317065,3.663154285976917e-23
3150.7296146382187,33.00753977075904,3150.9025059877713,1.910187855632039e-23
4363.402503259535,33.00753977075904,4363.527346440411,9.960323102651145e-24
6042.816659670046,33.00753977075904,6042.90680716388,5.19348053155993e-24
8368.614436808886,33.00753977075904,8368.67953082491,2.707928501500928e-24
11589.580080986652,33.00753977075904,11589.627084219936,1.4119279770211971e-24
16050.251504336298,33.00753977075904,16050.285444506315,7.361836286640726e-25
22227.774565799373,33.00753977075904,22227.79907336035,3.838476271439604e-25
30782.942062590886,33.00753977075904,30782.959759037287,2.0013870826192886e-25
42630.87693388937,33.00753977075904,42630.889712157106,1.0435255288476834e-25
59038.920466312746,33.00753977075904,59038.9296932565,5.440952510241061e-26
81762.19633560325,33.00753977075904,81762.20299820337,2.836917625165663e-26
113231.35140040713,33.00753977075904,113231.35621134353,1.4791713306381497e-26
156812.55536893423,33.00753977075904,156812.55884281956,7.712411929751697e-27
217167.57079388437,33.00753977075904,217167.57330231063,4.021258068027555e-27
300752.4091011643,33.00753977075904,300752.410912451,2.0966873155307323e-27
416507.9125280775,33.00753977075904,416507.913835973,1.0932145111282914e-27
576816.1316378454,33.00753977075904,576816.1325822518,5.700029540784469e-28
798824.7995053872,33.00753977075904,798824.800187325,2.972000131931794e-28
1106281.5779664528,33.00753977075904,1106281.578458867,1.549603333354536e-28
1532074.2802498506,33.00753977075904,1532074.2806054135,8.079644626579291e-29
2121748.7906810977,33.00753977075904,2121748.790937843,4.2127334052480124e-29
2938380.9837356745,33.00753977075904,2938380.9839210655,2.1965226887843316e-29
4069323.778338462,33.00753977075904,4069323.778472329,1.1452687499766175e-29
5635551.041409965,33.00753977075904,5635551.041506628,5.971440749464561e-30
7804597.832543217,33.00753977075904,7804597.832613016,3.1135141508463297e-30
10808481.172499228,33.00753977075904,10808481.17254963,1.6233888536355027e-30
14968518.271261469,33.00753977075904,14968518.271297863,8.464362886425962e-31
20729696.953830205,33.00753977075904,20729696.953856483,4.413325773139434e-31
28708274.79448445,33.00753977075904,28708274.794503428,2.3011116647640264e-31
39757698.5091118,33.00753977075904,39757698.5091255,1.1998014780518057e-31
55059894.8232555,33.00753977075904,55059894.823265396,6.255774339335918e-32
76251697.95110668,33.00753977075904,76251697.95111382,3.261765414133296e-32
105599937.28812924,33.00753977075904,105599937.2881344,1.7006866790979425e-32
146243913.970378,33.00753977075904,146243913.97038174,8.867389328288083e-33
202531203.35687476,33.00753977075904,202531203.35687745,4.623459033250421e-33
280482703.31093717,33.00753977075904,280482703.3109391,2.410670260064893e-33
388436673.2270269,33.00753977075904,388436673.2270283,1.256920359798308e-33
537940654.9016855,33.00753977075904,537940654.9016865,6.553542056320741e-34
744986681.5920397,33.00753977075904,744986681.5920404,3.4169711438812585e-34
1031721902.2067636,33.00753977075904,1031721902.2067642,1.7815604727765562e-34
1428817601.434705,33.00753977075904,1428817601.4347053,9.288559977129272e-35
1978750023.434608,33.00753977075904,1978750023.4346082,4.842551858978471e-35
2740343939.8498983,33.00753977075904,2740343939.8498983,2.5243996986219913e-35
3795064975.229904,33.00753977075904,3795064975.2299047,1.3157135424026978e-35
5255733762.750127,33.00753977075904,5255733762.750127,6.855041562221022e-36
7278594059.707297,33.00753977075904,7278594059.707297,3.569135645837826e-36
10080025716.19705,33.00753977075904,10080025716.19705,1.8558826601043012e-36
