spectrum,space
(8.929643758615365e-43+2.015397963497916e-43j),430.4873873873874
(8.929431013895117e-43+1.9800111721907253e-43j),431.4882882882883
(8.931387650326498e-43+1.881505161319352e-43j),432.48918918918923
(8.932806388674949e-43+1.9017222536991812e-43j),433.4900900900901
(8.949962197310489e-43+1.885877052211088e-43j),434.490990990991
(8.92811593724817e-43+1.8620604503874716e-43j),435.4918918918919
(8.920202487929527e-43+1.856932254957057e-43j),436.4927927927928
(8.938046694400334e-43+1.7916556499311441e-43j),437.49369369369373
(8.931992053099614e-43+1.7804497178058546e-43j),438.4945945945946
(8.927441157546455e-43+1.7288244017043099e-43j),439.4954954954955
(8.948276083464171e-43+1.746644468460091e-43j),440.4963963963964
(8.931990695196953e-43+1.6770100024380157e-43j),441.49729729729734
(8.914823823237864e-43+1.636355933003858e-43j),442.4981981981982
(8.926239927322603e-43+1.6371197103343463e-43j),443.4990990990991
(8.958214356705828e-43+1.556047987897612e-43j),444.5
(8.936092831975886e-43+1.5638772746994013e-43j),445.50090090090094
(8.912972728357007e-43+1.5333869791326333e-43j),446.50180180180183
(8.929598792997204e-43+1.499618263868705e-43j),447.5027027027027
(8.95909141982383e-43+1.5179371993086747e-43j),448.5036036036036
(8.932802244719194e-43+1.434422229834018e-43j),449.5045045045045
(8.923690623045264e-43+1.4141582641485388e-43j),450.50540540540544
(8.918013013597475e-43+1.4065502664307028e-43j),451.5063063063063
(8.928393628338696e-43+1.3800490833210148e-43j),452.5072072072072
(8.931246407281415e-43+1.32241217831376e-43j),453.5081081081081
(8.929992294331744e-43+1.3090423646412186e-43j),454.50900900900905
(8.927589932085739e-43+1.2741814049146927e-43j),455.50990990990994
(8.972373065419082e-43+1.2048933769571893e-43j),456.5108108108108
(8.929369843106738e-43+1.2287066042415051e-43j),457.5117117117117
(8.915920272743959e-43+1.17703333995949e-43j),458.51261261261266
(8.91746376384093e-43+1.167070504763302e-43j),459.51351351351354
(8.932473400724979e-43+1.1138055024862745e-43j),460.51441441441443
(8.929812714996703e-43+1.1063832461161975e-43j),461.5153153153153
(8.951723070799663e-43+1.0672891962731292e-43j),462.5162162162162
(8.932391982982346e-43+1.0424861576790219e-43j),463.51711711711715
(8.960362778223396e-43+9.818293719776682e-44j),464.51801801801804
(8.929123061948482e-43+9.864915053786041e-44j),465.5189189189189
(8.913727366229681e-43+9.580879215721608e-44j),466.5198198198198
(8.936666902172222e-43+9.325648535649132e-44j),467.52072072072076
(8.910663805803928e-43+9.188299217636445e-44j),468.52162162162165
(8.927606969827078e-43+8.734824629179263e-44j),469.52252252252254
(8.938923576624735e-43+8.505483874750092e-44j),470.5234234234234
(8.92152816418504e-43+8.129875265971056e-44j),471.52432432432437
(8.950531854096346e-43+7.890327761991042e-44j),472.52522522522526
(8.925407177146568e-43+7.550044316437122e-44j),473.52612612612614
(8.924586829404755e-43+7.517964797235627e-44j),474.52702702702703
(8.93504800985774e-43+7.103271304256206e-44j),475.5279279279279
(8.947520710754602e-43+6.596631221271377e-44j),476.52882882882886
(8.920562976284605e-43+6.466210569468447e-44j),477.52972972972975
(8.95747940714964e-43+6.152852177284331e-44j),478.53063063063064
(8.92084881398169e-43+5.920736470661573e-44j),479.5315315315315
(8.835122745672165e-43+6.13189814056045e-44j),480.5324324324325
(8.932898493224971e-43+5.309446066749433e-44j),481.53333333333336
(8.939074104169723e-43+4.976442737350791e-44j),482.53423423423425
(8.921586020857157e-43+4.793062733345877e-44j),483.53513513513514
(8.913690471418617e-43+4.755491181069545e-44j),484.5360360360361
(8.933036071912391e-43+4.242690282092584e-44j),485.53693693693697
(8.925223080929473e-43+4.1041825585881616e-44j),486.53783783783786
(8.932934624954935e-43+3.6865898641267647e-44j),487.53873873873874
(8.942012335107278e-43+3.359377234332736e-44j),488.53963963963963
(8.93196133894793e-43+3.1158719691665964e-44j),489.5405405405406
(8.944550664508667e-43+2.8045701693285054e-44j),490.54144144144146
(8.946735007755687e-43+2.4794446948442027e-44j),491.54234234234235
(8.933166702564576e-43+2.1859139068723515e-44j),492.54324324324324
(8.939410689029642e-43+1.8936252297591393e-44j),493.5441441441442
(8.917887766100148e-43+1.5593355553438276e-44j),494.5450450450451
(8.928999988767782e-43+1.471804629389496e-44j),495.54594594594596
(8.896846945226927e-43+9.252367742076987e-45j),496.54684684684685
(8.92864136579937e-43+7.91396009176845e-45j),497.5477477477478
(8.923982695765737e-43+5.4164887945046144e-45j),498.5486486486487
(8.926838261357437e-43+2.874320098653865e-45j),499.54954954954957
(8.918087634717425e-43+4.8939783509988935e-58j),500.55045045045046
(8.926838261357444e-43-2.874320098653049e-45j),501.55135135135134
(8.923982695765728e-43-5.4164887945036356e-45j),502.5522522522523
(8.928641365799399e-43-7.913960091764371e-45j),503.5531531531532
(8.896846945226923e-43-9.252367742076334e-45j),504.55405405405406
(8.928999988767765e-43-1.471804629389635e-44j),505.55495495495495
(8.917887766100121e-43-1.5593355553441375e-44j),506.5558558558559
(8.93941068902963e-43-1.8936252297589598e-44j),507.5567567567568
(8.933166702564572e-43-2.1859139068723107e-44j),508.55765765765767
(8.946735007755707e-43-2.479444694844407e-44j),509.55855855855856
(8.944550664508665e-43-2.8045701693283585e-44j),510.5594594594595
(8.931961338947901e-43-3.1158719691665964e-44j),511.5603603603604
(8.942012335107267e-43-3.3593772343326787e-44j),512.5612612612613
(8.932934624954932e-43-3.686589864126536e-44j),513.5621621621622
(8.925223080929479e-43-4.1041825585883737e-44j),514.563063063063
(8.933036071912388e-43-4.2426902820924616e-44j),515.5639639639639
(8.913690471418628e-43-4.755491181069285e-44j),516.5648648648648
(8.921586020857144e-43-4.793062733345861e-44j),517.5657657657658
(8.93907410416972e-43-4.976442737350628e-44j),518.5666666666667
(8.93289849322498e-43-5.309446066749302e-44j),519.5675675675676
(8.835122745672163e-43-6.131898140560434e-44j),520.5684684684685
(8.920848813981744e-43-5.920736470662437e-44j),521.5693693693694
(8.957479407149594e-43-6.152852177283817e-44j),522.5702702702703
(8.920562976284636e-43-6.46621056946901e-44j),523.5711711711712
(8.947520710754607e-43-6.596631221271875e-44j),524.572072072072
(8.935048009857737e-43-7.103271304256418e-44j),525.5729729729729
(8.924586829404748e-43-7.517964797235619e-44j),526.5738738738739
(8.925407177146517e-43-7.550044316437457e-44j),527.5747747747748
(8.950531854096357e-43-7.890327761991124e-44j),528.5756756756757
(8.921528164185084e-43-8.129875265970909e-44j),529.5765765765766
(8.938923576624722e-43-8.505483874749896e-44j),530.5774774774775
(8.927606969827093e-43-8.734824629179011e-44j),531.5783783783784
(8.910663805803944e-43-9.188299217636453e-44j),532.5792792792793
(8.93666690217219e-43-9.32564853564936e-44j),533.5801801801802
(8.913727366229657e-43-9.580879215721795e-44j),534.5810810810812
(8.929123061948447e-43-9.864915053786188e-44j),535.581981981982
(8.960362778223398e-43-9.818293719776706e-44j),536.5828828828829
(8.932391982982314e-43-1.0424861576790105e-43j),537.5837837837838
(8.951723070799661e-43-1.0672891962731316e-43j),538.5846846846847
(8.929812714996727e-43-1.1063832461161714e-43j),539.5855855855856
(8.932473400724976e-43-1.113805502486281e-43j),540.5864864864865
(8.917463763840918e-43-1.1670705047633054e-43j),541.5873873873874
(8.915920272743971e-43-1.177033339959478e-43j),542.5882882882883
(8.929369843106746e-43-1.2287066042415199e-43j),543.5891891891893
(8.972373065419064e-43-1.2048933769571893e-43j),544.5900900900901
(8.92758993208574e-43-1.2741814049147432e-43j),545.590990990991
(8.929992294331746e-43-1.3090423646412194e-43j),546.5918918918919
(8.931246407281425e-43-1.3224121783137827e-43j),547.5927927927928
(8.928393628338705e-43-1.380049083321022e-43j),548.5936936936937
(8.918013013597454e-43-1.406550266430707e-43j),549.5945945945946
(8.923690623045288e-43-1.414158264148533e-43j),550.5954954954955
(8.932802244719202e-43-1.4344222298340333e-43j),551.5963963963964
(8.959091419823829e-43-1.5179371993086642e-43j),552.5972972972974
(8.929598792997209e-43-1.4996182638686993e-43j),553.5981981981982
(8.912972728356996e-43-1.533386979132639e-43j),554.5990990990991
(8.9360928319759e-43-1.5638772746994053e-43j),555.6
(8.958214356705814e-43-1.5560479878976322e-43j),556.6009009009009
(8.926239927322625e-43-1.6371197103343178e-43j),557.6018018018018
(8.914823823237907e-43-1.6363559330038328e-43j),558.6027027027027
(8.93199069519698e-43-1.6770100024379358e-43j),559.6036036036036
(8.948276083464173e-43-1.746644468460091e-43j),560.6045045045046
(8.927441157546504e-43-1.7288244017042948e-43j),561.6054054054055
(8.93199205309965e-43-1.780449717805881e-43j),562.6063063063064
(8.938046694400342e-43-1.7916556499311398e-43j),563.6072072072072
(8.920202487929519e-43-1.8569322549570753e-43j),564.6081081081081
(8.928115937248159e-43-1.86206045038743e-43j),565.609009009009
(8.9499621973105e-43-1.885877052211072e-43j),566.6099099099099
(8.93280638867498e-43-1.901722253699154e-43j),567.6108108108108
(8.931387650326485e-43-1.8815051613193574e-43j),568.6117117117117
(8.929431013895086e-43-1.9800111721907153e-43j),569.6126126126127
(8.929643758615354e-43-2.0153979634978983e-43j),570.6135135135136
(8.921912491776533e-43-2.0356877891650343e-43j),571.6144144144145
(8.929343782495406e-43-2.038861031081939e-43j),572.6153153153153
(8.923254640850504e-43-2.0879232871132748e-43j),573.6162162162162
(8.947857335866505e-43-2.092676489125355e-43j),574.6171171171171
(8.918202307834767e-43-2.1445806261429913e-43j),575.618018018018
(8.923252507968135e-43-2.1192391203300564e-43j),576.6189189189189
(8.926326946669678e-43-2.204159959936337e-43j),577.6198198198198
(8.931196107786803e-43-2.2365011678837097e-43j),578.6207207207208
(8.927153830710732e-43-2.2605005809800174e-43j),579.6216216216217
(8.914106953573843e-43-2.2979614573979583e-43j),580.6225225225226
(8.928268520274762e-43-2.3297084735266843e-43j),581.6234234234234
(8.944625155687948e-43-2.3549851943981186e-43j),582.6243243243243
(8.931210335994821e-43-2.3880957802170597e-43j),583.6252252252252
(8.958884638324351e-43-2.4568282550896428e-43j),584.6261261261261
(8.926785071141074e-43-2.4414040009454843e-43j),585.627027027027
(8.939250383944461e-43-2.4812368676969262e-43j),586.627927927928
(8.923686230872535e-43-2.5046070370019077e-43j),587.6288288288289
(8.943845372284354e-43-2.5562569208107943e-43j),588.6297297297298
(8.925366532107586e-43-2.561967392598471e-43j),589.6306306306307
(8.929592925463557e-43-2.5942763178409543e-43j),590.6315315315316
(8.924636497380117e-43-2.6338042060500145e-43j),591.6324324324324
(8.922600554876362e-43-2.7032127395540662e-43j),592.6333333333333
(8.942282067727797e-43-2.6710030571434867e-43j),593.6342342342342
(8.922622272757402e-43-2.7263897597226087e-43j),594.6351351351351
(8.933853158018192e-43-2.7519634457413663e-43j),595.6360360360361
(8.932096536488896e-43-2.7811325451570504e-43j),596.636936936937
(8.924494477063512e-43-2.8159780429292187e-43j),597.6378378378379
(8.947111773305021e-43-2.8405417433522363e-43j),598.6387387387388
(8.92920594103081e-43-2.888813512057261e-43j),599.6396396396397
(8.839166505206654e-43-2.7814928379604147e-43j),600.6405405405405
(8.916313603678755e-43-2.92424491703375e-43j),601.6414414414414
(8.933999055525205e-43-2.9842743786815267e-43j),602.6423423423423
(8.924547817870664e-43-2.993790720859761e-43j),603.6432432432432
(8.931493607872018e-43-3.0220537683387395e-43j),604.6441441441442
(8.927713927000086e-43-3.0601053448659206e-43j),605.6450450450451
(8.914511986353089e-43-3.084335818335508e-43j),606.645945945946
(8.946932566015649e-43-3.1231301956979893e-43j),607.6468468468469
(8.944560795132491e-43-3.131548729513422e-43j),608.6477477477478
(8.938708742678958e-43-3.1914961955625604e-43j),609.6486486486486
(8.925445188112241e-43-3.211944982437985e-43j),610.6495495495495
(8.924492032163474e-43-3.2587477420949495e-43j),611.6504504504504
(8.918910599601144e-43-3.311637205629095e-43j),612.6513513513514
(8.928667767379792e-43-3.3221502781560017e-43j),613.6522522522523
(8.931877913992851e-43-3.3532339358268496e-43j),614.6531531531532
(8.92838374108001e-43-3.3789834014812068e-43j),615.6540540540541
(8.947239374377584e-43-3.367429262134796e-43j),616.654954954955
(8.917308446597757e-43-3.4396462224502085e-43j),617.6558558558559
(8.929928442211998e-43-3.4814715962645453e-43j),618.6567567567567
(8.939351934676186e-43-3.5209916046377903e-43j),619.6576576576576
(8.90710289052633e-43-3.5407144590448897e-43j),620.6585585585585
(8.929304334420694e-43-3.582604006936505e-43j),621.6594594594595
(8.90623412056602e-43-3.60613587594829e-43j),622.6603603603604
(8.923700563923587e-43-3.637749616086759e-43j),623.6612612612613
(8.962389819036056e-43-3.625610411592438e-43j),624.6621621621622
(8.935374634864293e-43-3.692165054005877e-43j),625.6630630630631
(8.9496051886942e-43-3.7200257157706275e-43j),626.663963963964
(8.925262385577532e-43-3.774279997966357e-43j),627.6648648648649
(8.912713694546726e-43-3.789054401297083e-43j),628.6657657657657
(8.918032373423845e-43-3.844753987733568e-43j),629.6666666666666
(8.926199107255107e-43-3.875035534928434e-43j),630.6675675675676
(8.92956088522265e-43-3.906916109162558e-43j),631.6684684684685
(8.916835733998015e-43-3.933831930767185e-43j),632.6693693693694
(8.935040846154489e-43-3.9883168815550485e-43j),633.6702702702703
(8.925385954095749e-43-4.016563977320807e-43j),634.6711711711712
(8.913740770831738e-43-4.040273504340369e-43j),635.6720720720721
(8.961699368871506e-43-4.082744373155929e-43j),636.672972972973
(8.933969808717089e-43-4.105976073742203e-43j),637.6738738738738
(8.947030250189903e-43-4.15410531774003e-43j),638.6747747747748
(8.922657941246491e-43-4.170075687766694e-43j),639.6756756756757
(8.920868900656876e-43-4.219923815229302e-43j),640.6765765765766
(8.924316457006924e-43-4.249656305230257e-43j),641.6774774774775
(8.932303464465409e-43-4.2878521804637654e-43j),642.6783783783784
(8.924401159832936e-43-4.320675419909491e-43j),643.6792792792793
(8.90972307491449e-43-4.357038120552865e-43j),644.6801801801802
(8.935098574017926e-43-4.374758492746528e-43j),645.6810810810811
(8.924512065683551e-43-4.418919583182923e-43j),646.681981981982
(8.92535802780222e-43-4.454846069084599e-43j),647.682882882883
(8.915310140984706e-43-4.5426619844143525e-43j),648.6837837837838
(8.913897337798043e-43-4.522518397737924e-43j),649.6846846846847
(8.910946431766679e-43-4.5553978600629555e-43j),650.6855855855856
(8.932274946570442e-43-4.606493962990123e-43j),651.6864864864865
(8.888469677226361e-43-4.616397282504878e-43j),652.6873873873874
(8.928410768139707e-43-4.660345354331203e-43j),653.6882882882883
(8.949184635051291e-43-4.703910748959059e-43j),654.6891891891892
(8.929106778022019e-43-4.7346036703858265e-43j),655.69009009009
(8.90275381002091e-43-4.794777968187119e-43j),656.690990990991
(8.921766795552031e-43-4.8091262521304e-43j),657.6918918918919
(8.920275712470268e-43-4.847480777448524e-43j),658.6927927927928
(8.935104456105617e-43-4.87852956637505e-43j),659.6936936936937
(8.895575998891298e-43-4.927865930668844e-43j),660.6945945945946
(8.91412528635365e-43-4.967979383501011e-43j),661.6954954954955
(8.924052748970909e-43-4.992068364920891e-43j),662.6963963963964
(8.921986530589643e-43-5.028717271474336e-43j),663.6972972972973
(8.938039545382525e-43-5.0488075233836565e-43j),664.6981981981983
(8.930341632826414e-43-5.091938337771405e-43j),665.6990990990992
(8.913569411763374e-43-5.120799378345133e-43j),666.7
(8.918898293215132e-43-5.176816884178307e-43j),667.7009009009009
(8.943919867898633e-43-5.242914957132173e-43j),668.7018018018018
(8.933037602825777e-43-5.249813381549578e-43j),669.7027027027027
(8.91411772638895e-43-5.303387516890696e-43j),670.7036036036036
(8.928084390440252e-43-5.321102660221045e-43j),671.7045045045045
(8.915240060641094e-43-5.3888581556067025e-43j),672.7054054054054
(8.918916100237537e-43-5.40697766415424e-43j),673.7063063063064
(8.927313853969961e-43-5.457361445577671e-43j),674.7072072072073
(8.938189556429075e-43-5.476943375459401e-43j),675.7081081081081
(8.939652163398486e-43-5.542575067871705e-43j),676.709009009009
(8.917364295120601e-43-5.558093230678222e-43j),677.7099099099099
(8.93112146637286e-43-5.597831586843053e-43j),678.7108108108108
(8.922900804422063e-43-5.645785518471688e-43j),679.7117117117117
(8.894388465334478e-43-5.659752051811202e-43j),680.7126126126126
(8.926456313217506e-43-5.723672465754445e-43j),681.7135135135135
(8.943050720484372e-43-5.7475127225836985e-43j),682.7144144144145
(8.921923643612082e-43-5.7919821253343565e-43j),683.7153153153154
(8.932210219699505e-43-5.8132226797721136e-43j),684.7162162162163
(8.908302163287902e-43-5.8787644490028605e-43j),685.7171171171171
(8.939281448310804e-43-5.919005613676548e-43j),686.718018018018
(8.91055586271179e-43-5.967975755938791e-43j),687.7189189189189
(8.963274724657846e-43-6.057325590971132e-43j),688.7198198198198
(8.930269115728604e-43-6.048796624351208e-43j),689.7207207207207
(8.92817843081988e-43-6.081018646077576e-43j),690.7216216216217
(8.921708330582991e-43-6.129536162833081e-43j),691.7225225225226
(8.898822284859851e-43-6.121300385081612e-43j),692.7234234234235
(8.910136966774078e-43-6.2067982108532825e-43j),693.7243243243244
(8.924978291129145e-43-6.249455891288177e-43j),694.7252252252252
(8.920348711412098e-43-6.293151612374021e-43j),695.7261261261261
(8.94773828753972e-43-6.302560476402931e-43j),696.727027027027
(8.916834359833388e-43-6.373796001023051e-43j),697.7279279279279
(8.91571279080635e-43-6.4317194292232716e-43j),698.7288288288288
(8.919758186031065e-43-6.445241646932224e-43j),699.7297297297298
(8.947556718976697e-43-6.5028270265795894e-43j),700.7306306306307
(8.919087514539842e-43-6.5400186899471426e-43j),701.7315315315316
(8.933340305277507e-43-6.592680650475081e-43j),702.7324324324325
(8.920173005582225e-43-6.640846904940198e-43j),703.7333333333333
(8.909775039013595e-43-6.720735074059499e-43j),704.7342342342342
(8.919135204010043e-43-6.7039628423404335e-43j),705.7351351351351
(8.911884428446751e-43-6.755807901279973e-43j),706.736036036036
(8.921426644897212e-43-6.8137681260653794e-43j),707.7369369369369
(8.899474972992043e-43-6.833912280516956e-43j),708.7378378378379
(8.922228779045201e-43-6.89617770054043e-43j),709.7387387387388
(8.92701778846013e-43-6.9214992124922816e-43j),710.7396396396397
(8.910989297032571e-43-6.9921926759367815e-43j),711.7405405405406
(8.948342434074849e-43-6.997308912192961e-43j),712.7414414414415
(8.918841044027708e-43-7.078129363858173e-43j),713.7423423423423
(8.935072335969858e-43-7.1316953333719285e-43j),714.7432432432432
(8.926076361891647e-43-7.160693365914934e-43j),715.7441441441441
(8.959400131076503e-43-7.211978962947966e-43j),716.7450450450451
(8.918059077285997e-43-7.263634362355192e-43j),717.745945945946
(8.937194860693998e-43-7.298368524661162e-43j),718.7468468468469
(8.923058869131132e-43-7.358871617441908e-43j),719.7477477477478
(8.911536573315207e-43-7.409268622058057e-43j),720.7486486486487
(8.920850369797083e-43-7.45804899859059e-43j),721.7495495495496
(8.925803574577772e-43-7.486589660691966e-43j),722.7504504504504
(8.93203167176325e-43-7.551765936389864e-43j),723.7513513513513
(8.932930877537166e-43-7.57437476895105e-43j),724.7522522522522
(8.919046113303844e-43-7.64612361177833e-43j),725.7531531531532
(8.927507700318269e-43-7.703738143893077e-43j),726.7540540540541
(8.911183824210969e-43-7.741478418296636e-43j),727.754954954955
(8.927163450058065e-43-7.72864717564819e-43j),728.7558558558559
(8.915204743336426e-43-7.84264019216668e-43j),729.7567567567568
(8.903736750837072e-43-7.89204717778977e-43j),730.7576576576577
(8.912565365134106e-43-7.941341815561756e-43j),731.7585585585585
(8.929329341490891e-43-7.992663196502577e-43j),732.7594594594594
(8.918282314532532e-43-8.040020607913897e-43j),733.7603603603603
(8.939414271631067e-43-8.092801766101764e-43j),734.7612612612613
(8.91167351839712e-43-8.14424755769879e-43j),735.7621621621622
(8.91024828253666e-43-8.214349998876591e-43j),736.7630630630631
(8.917957254527661e-43-8.246017711232092e-43j),737.763963963964
(8.910650875117048e-43-8.287411078384072e-43j),738.7648648648649
(8.920886881915392e-43-8.34563701977953e-43j),739.7657657657658
(8.896736896708719e-43-8.408351056258545e-43j),740.7666666666667
(8.92403326266331e-43-8.444944521058583e-43j),741.7675675675675
(8.925277466977262e-43-8.506473628920466e-43j),742.7684684684685
(8.91683382111198e-43-8.555379169620363e-43j),743.7693693693694
(8.899028908718287e-43-8.671164558941637e-43j),744.7702702702703
(8.926554616625218e-43-8.669643034063917e-43j),745.7711711711712
(8.910227420161941e-43-8.731981692626145e-43j),746.7720720720721
(8.913204617050108e-43-8.789429793524939e-43j),747.772972972973
(8.94655309949811e-43-8.851748256787197e-43j),748.7738738738739
(8.919033162934654e-43-8.89026454991407e-43j),749.7747747747748
(8.921674958786103e-43-8.964722847610172e-43j),750.7756756756756
(8.914764729600796e-43-8.998839800608226e-43j),751.7765765765766
(8.884597225222734e-43-9.074849490535089e-43j),752.7774774774775
(8.907172538927735e-43-9.13373717168111e-43j),753.7783783783784
(8.903730036677763e-43-9.182587000827827e-43j),754.7792792792793
(8.913479674249197e-43-9.250474150120379e-43j),755.7801801801802
(8.933033878868066e-43-9.283161135717973e-43j),756.7810810810811
(8.902970456846451e-43-9.356308666397411e-43j),757.781981981982
(8.91803345498807e-43-9.440890951462145e-43j),758.7828828828829
(8.901210530164446e-43-9.449764565634171e-43j),759.7837837837837
(8.947818197246596e-43-9.506502914655188e-43j),760.7846846846847
(8.910571493444199e-43-9.597038973492916e-43j),761.7855855855856
(8.910470212361626e-43-9.647263879470609e-43j),762.7864864864865
(8.906194733790649e-43-9.71456214761475e-43j),763.7873873873874
(8.918669804697172e-43-9.770101168310217e-43j),764.7882882882883
(8.899878398425103e-43-9.839141604205381e-43j),765.7891891891892
(8.916070641910126e-43-9.87860569628942e-43j),766.7900900900901
(8.91238245864634e-43-9.957679358583849e-43j),767.790990990991
(8.91032936032427e-43-1.0000156413776028e-42j),768.7918918918919
(8.908096047941254e-43-1.0089747132313293e-42j),769.7927927927929
(8.904287773745071e-43-1.0157826492613078e-42j),770.7936936936937
(8.894015464832178e-43-1.021114748709033e-42j),771.7945945945946
(8.930427711483082e-43-1.028735413333694e-42j),772.7954954954955
(8.911097010877301e-43-1.0334421945507262e-42j),773.7963963963964
(8.887607180644451e-43-1.0415335131304792e-42j),774.7972972972973
(8.92343957136898e-43-1.0491837755417158e-42j),775.7981981981982
(8.957898410932867e-43-1.058851528985505e-42j),776.7990990990991
(8.897485997380808e-43-1.0615022119958002e-42j),777.8000000000001
(8.897247327021523e-43-1.066739587840769e-42j),778.800900900901
(8.904905604228748e-43-1.0732652792280984e-42j),779.8018018018018
(8.874331321864744e-43-1.0792052416965594e-42j),780.8027027027027
(8.915937953044114e-43-1.0893023986696452e-42j),781.8036036036036
(8.909619363534166e-43-1.095580238596766e-42j),782.8045045045045
(8.909490203025754e-43-1.1031914625715973e-42j),783.8054054054054
(8.964842369751851e-43-1.1089707818334288e-42j),784.8063063063063
(8.896314518266492e-43-1.1157251237019088e-42j),785.8072072072072
(8.902151851464532e-43-1.1250577747543876e-42j),786.8081081081082
(8.902044919798758e-43-1.1308066473366782e-42j),787.8090090090091
(8.893112702546303e-43-1.138543841801204e-42j),788.80990990991
(8.89698957973104e-43-1.1459174802631238e-42j),789.8108108108108
(8.919175330193691e-43-1.1520456196502892e-42j),790.8117117117117
(8.897141371434175e-43-1.1611411883520965e-42j),791.8126126126126
(8.90236491895941e-43-1.1690614466895569e-42j),792.8135135135135
(8.906905131051543e-43-1.1754485378728418e-42j),793.8144144144144
(8.915094137607893e-43-1.1847504994094676e-42j),794.8153153153153
(8.898550466891703e-43-1.1911649326809425e-42j),795.8162162162163
(8.918404343146053e-43-1.1998664501045419e-42j),796.8171171171172
(8.897130070777864e-43-1.2072377054633922e-42j),797.818018018018
(8.899088130470943e-43-1.2165270471509332e-42j),798.8189189189189
(8.90096221347181e-43-1.2231838633023172e-42j),799.8198198198198
(8.724372135009165e-43-1.2312543855504941e-42j),800.8207207207207
(8.894262694801675e-43-1.2405668881434444e-42j),801.8216216216216
(8.894487548644921e-43-1.2478082243583383e-42j),802.8225225225225
(8.885580287224627e-43-1.2558977699900837e-42j),803.8234234234235
(8.902144473376362e-43-1.2612517467386471e-42j),804.8243243243244
(8.895926411833269e-43-1.2750839473269752e-42j),805.8252252252253
(8.917030696898156e-43-1.2825258315781243e-42j),806.8261261261262
(8.887069872187448e-43-1.2909555967743684e-42j),807.827027027027
(8.921786335688328e-43-1.2996355136400126e-42j),808.8279279279279
(8.887333523828654e-43-1.3076304085869165e-42j),809.8288288288288
(8.899960692213168e-43-1.3176963192746927e-42j),810.8297297297297
(8.894188161068173e-43-1.3257570462218776e-42j),811.8306306306306
(8.876831941940853e-43-1.3350432501262837e-42j),812.8315315315316
(8.877723887403358e-43-1.3447519478797484e-42j),813.8324324324325
(8.893843901232141e-43-1.353758399372667e-42j),814.8333333333334
(8.882088950074211e-43-1.3622277170521497e-42j),815.8342342342343
(8.879715683580995e-43-1.3708946847425358e-42j),816.8351351351351
(8.88137580880298e-43-1.3806006415668017e-42j),817.836036036036
(8.874228830219172e-43-1.386368306085735e-42j),818.8369369369369
(8.885429192514414e-43-1.4009526339657088e-42j),819.8378378378378
(8.878035693114384e-43-1.4117537738865975e-42j),820.8387387387387
(8.887350722484012e-43-1.4191447456991156e-42j),821.8396396396397
(8.882245046247277e-43-1.4293991172752617e-42j),822.8405405405406
(8.889207977956187e-43-1.4397063475066627e-42j),823.8414414414415
(8.885472495730579e-43-1.4469387942532508e-42j),824.8423423423424
(8.874939368282527e-43-1.4601196719067597e-42j),825.8432432432433
(8.89517911645417e-43-1.468314156201214e-42j),826.8441441441441
(8.884537656016716e-43-1.4810254080375443e-42j),827.845045045045
(8.872373396637487e-43-1.493995868134899e-42j),828.8459459459459
(8.883335002040069e-43-1.503432403629335e-42j),829.8468468468469
(8.886403820340751e-43-1.5111602455044497e-42j),830.8477477477478
(8.880179757562171e-43-1.523678254297088e-42j),831.8486486486487
(8.881329612505074e-43-1.5271500785153112e-42j),832.8495495495496
(8.879963182203957e-43-1.546888000055756e-42j),833.8504504504505
(8.886355524521077e-43-1.5607969157906318e-42j),834.8513513513514
(8.87864232342473e-43-1.56955412248857e-42j),835.8522522522522
(8.875782776855503e-43-1.5775539461157477e-42j),836.8531531531531
(8.871977785049225e-43-1.592755189794662e-42j),837.854054054054
(8.880803067160611e-43-1.6065299034644583e-42j),838.854954954955
(8.87829496880237e-43-1.6154431513015312e-42j),839.8558558558559
(8.720484069774656e-43-1.6389508467284243e-42j),840.8567567567568
(8.874295762986453e-43-1.639924547397084e-42j),841.8576576576577
(8.861283566782262e-43-1.6521368193530138e-42j),842.8585585585586
(8.863583572022338e-43-1.663656955352283e-42j),843.8594594594595
(8.85896102352865e-43-1.676343819857354e-42j),844.8603603603603
(8.8594319230474e-43-1.689644401708781e-42j),845.8612612612612
(8.884377300112911e-43-1.7020960205805854e-42j),846.8621621621621
(8.851250401102582e-43-1.7167299929024476e-42j),847.8630630630631
(8.894834974193731e-43-1.727810118851192e-42j),848.863963963964
(8.883345150489e-43-1.7421732791771633e-42j),849.8648648648649
(8.874115697622706e-43-1.7582327805245535e-42j),850.8657657657658
(8.850601532943181e-43-1.7709604185140312e-42j),851.8666666666667
(8.866223843942405e-43-1.78643991333271e-42j),852.8675675675676
(8.856323402973873e-43-1.798532337545984e-42j),853.8684684684684
(8.863117081281367e-43-1.8117195946228297e-42j),854.8693693693693
(8.86199801058614e-43-1.826333093235945e-42j),855.8702702702703
(8.820454258900118e-43-1.83817100494065e-42j),856.8711711711712
(8.863948676462275e-43-1.856399899281403e-42j),857.8720720720721
(8.872501177467213e-43-1.8713241387347505e-42j),858.872972972973
(8.846691528621931e-43-1.8861226222404806e-42j),859.8738738738739
(8.839731643419695e-43-1.9027023338365163e-42j),860.8747747747748
(8.848579916293722e-43-1.9181415816667148e-42j),861.8756756756757
